"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2019","52.690","52.670","53.780","52.120","1.93K","0.04%"
"11/18/2019","52.670","55.950","56.000","52.180","3.12K","-5.86%"
"11/17/2019","55.950","55.770","57.070","55.460","0.77K","0.32%"
"11/16/2019","55.770","55.820","56.760","55.390","0.97K","-0.09%"
"11/15/2019","55.820","58.950","59.550","55.820","4.40K","-5.31%"
"11/14/2019","58.950","59.350","59.660","57.800","8.30K","-0.67%"
"11/13/2019","59.350","56.330","59.490","56.010","2.84K","5.36%"
"11/12/2019","56.330","55.970","59.420","55.880","7.15K","0.64%"
"11/11/2019","55.970","58.000","58.150","55.300","1.78K","-3.50%"
"11/10/2019","58.000","56.350","58.690","56.110","5.32K","2.93%"
"11/09/2019","56.350","55.230","56.560","55.010","0.81K","2.03%"
"11/08/2019","55.230","57.040","57.520","54.320","1.67K","-3.17%"
"11/07/2019","57.040","57.800","60.010","56.660","4.30K","-1.31%"
"11/06/2019","57.800","56.610","58.160","56.520","2.91K","2.10%"
"11/05/2019","56.610","56.800","57.430","55.620","2.67K","-0.33%"
"11/04/2019","56.800","56.840","57.800","56.000","2.07K","-0.07%"
"11/03/2019","56.840","55.880","58.160","55.000","2.86K","1.72%"
"11/02/2019","55.880","54.440","56.550","54.360","3.23K","2.59%"
"11/01/2019","54.470","53.060","54.760","52.400","2.63K","2.66%"
"10/31/2019","53.060","52.570","53.970","51.050","4.36K","0.93%"
"10/30/2019","52.570","53.540","53.780","51.750","4.55K","-1.81%"
"10/29/2019","53.540","53.590","56.780","53.100","4.22K","-0.09%"
"10/28/2019","53.590","53.780","55.540","52.800","8.45K","-0.35%"
"10/27/2019","53.780","51.180","55.000","50.310","3.46K","5.08%"
"10/26/2019","51.180","52.940","59.570","49.750","10.79K","-3.32%"
"10/25/2019","52.940","48.490","53.870","47.390","7.29K","9.18%"
"10/24/2019","48.490","47.840","49.200","45.910","2.63K","1.36%"
"10/23/2019","47.840","50.900","51.420","46.820","4.62K","-6.01%"
"10/22/2019","50.900","51.800","52.660","50.350","2.12K","-1.74%"
"10/21/2019","51.800","50.680","53.120","50.090","2.98K","2.21%"
"10/20/2019","50.680","48.900","51.530","48.280","1.66K","3.64%"
"10/19/2019","48.900","49.690","49.690","48.070","3.41K","-1.65%"
"10/18/2019","49.720","50.280","52.440","49.720","6.31K","-1.11%"
"10/17/2019","50.280","49.500","54.400","49.210","7.92K","1.58%"
"10/16/2019","49.500","47.100","49.750","46.910","6.95K","5.10%"
"10/15/2019","47.100","47.840","49.010","46.870","3.54K","-1.55%"
"10/14/2019","47.840","48.400","48.700","47.590","2.00K","-1.16%"
"10/13/2019","48.400","48.690","49.030","47.400","2.13K","-0.60%"
"10/12/2019","48.690","49.090","49.840","48.570","1.00K","-0.81%"
"10/11/2019","49.090","50.630","51.590","48.940","2.66K","-3.04%"
"10/10/2019","50.630","52.100","53.090","50.050","2.56K","-2.82%"
"10/09/2019","52.100","50.720","52.400","50.060","4.37K","2.72%"
"10/08/2019","50.720","51.160","51.890","50.210","2.10K","-1.07%"
"10/07/2019","51.270","49.700","52.090","49.420","7.46K","3.16%"
"10/06/2019","49.700","51.550","54.500","49.630","4.88K","-3.59%"
"10/05/2019","51.550","52.260","52.500","50.500","1.47K","-1.36%"
"10/04/2019","52.260","51.430","52.710","49.440","2.82K","1.61%"
"10/03/2019","51.430","51.200","52.380","49.440","2.95K","0.45%"
"10/02/2019","51.200","50.980","52.030","50.000","1.71K","0.43%"
"10/01/2019","50.980","52.000","53.420","50.830","3.76K","-1.96%"
"09/30/2019","52.000","51.520","52.700","48.890","5.86K","0.93%"
"09/29/2019","51.520","53.030","53.070","50.000","1.43K","-2.85%"
"09/28/2019","53.030","52.750","53.760","51.550","1.14K","0.53%"
"09/27/2019","52.750","52.680","53.820","50.610","10.13K","0.13%"
"09/26/2019","52.680","54.730","55.040","49.810","9.17K","-3.75%"
"09/25/2019","54.730","53.730","56.120","52.700","4.44K","1.86%"
"09/24/2019","53.730","62.570","63.900","52.220","12.37K","-14.13%"
"09/23/2019","62.570","66.600","66.600","62.100","4.44K","-6.05%"
"09/22/2019","66.600","65.890","67.450","64.230","5.53K","1.08%"
"09/21/2019","65.890","66.970","67.080","65.520","2.22K","-1.61%"
"09/20/2019","66.970","68.710","70.700","66.110","3.63K","-2.53%"
"09/19/2019","68.710","73.900","74.200","66.000","6.73K","-7.02%"
"09/18/2019","73.900","67.000","74.640","66.930","6.87K","10.30%"
"09/17/2019","67.000","68.320","68.680","66.590","4.01K","-1.93%"
"09/16/2019","68.320","67.960","68.970","65.010","4.21K","0.53%"
"09/15/2019","67.960","68.700","69.000","66.790","0.95K","-1.09%"
"09/14/2019","68.710","69.280","69.440","66.670","3.23K","-0.82%"
"09/13/2019","69.280","67.900","69.280","65.800","2.98K","2.03%"
"09/12/2019","67.900","67.220","68.190","65.200","2.98K","1.01%"
"09/11/2019","67.220","65.280","67.350","63.280","3.47K","2.97%"
"09/10/2019","65.280","68.030","68.870","65.090","3.61K","-4.04%"
"09/09/2019","68.030","69.910","70.470","67.500","3.82K","-2.69%"
"09/08/2019","69.910","70.820","71.420","68.850","3.03K","-1.28%"
"09/07/2019","70.820","68.380","71.000","67.130","3.56K","3.57%"
"09/06/2019","68.380","68.820","72.350","68.150","3.48K","-0.64%"
"09/05/2019","68.820","67.060","69.270","66.790","3.55K","2.62%"
"09/04/2019","67.060","68.500","68.500","65.000","3.27K","-2.10%"
"09/03/2019","68.500","66.820","69.000","66.760","3.08K","2.51%"
"09/02/2019","66.820","65.330","67.880","63.830","3.01K","2.28%"
"09/01/2019","65.330","61.450","68.100","60.950","4.60K","6.23%"
"08/31/2019","61.500","61.980","62.200","60.370","2.97K","-0.77%"
"08/30/2019","61.980","60.580","62.230","59.510","1.91K","2.31%"
"08/29/2019","60.580","65.060","65.220","60.510","2.47K","-7.11%"
"08/28/2019","65.220","70.820","71.790","65.000","4.34K","-7.91%"
"08/27/2019","70.820","71.860","71.860","69.870","1.82K","-1.45%"
"08/26/2019","71.860","72.370","75.610","71.130","2.68K","-0.70%"
"08/25/2019","72.370","72.530","74.210","71.010","0.84K","-0.22%"
"08/24/2019","72.530","73.880","73.880","70.510","1.99K","-1.83%"
"08/23/2019","73.880","74.150","75.420","73.470","1.24K","-0.36%"
"08/22/2019","74.150","72.710","75.460","71.110","3.95K","1.98%"
"08/21/2019","72.710","77.420","77.620","71.310","2.64K","-6.13%"
"08/20/2019","77.460","81.300","82.000","76.160","3.02K","-4.72%"
"08/19/2019","81.300","79.470","81.630","76.370","2.26K","2.30%"
"08/18/2019","79.470","74.010","79.590","73.800","1.39K","7.38%"
"08/17/2019","74.010","74.270","75.690","73.010","1.04K","-0.35%"
"08/16/2019","74.270","74.400","75.280","70.070","3.34K","-0.17%"
"08/15/2019","74.400","70.480","74.890","66.300","5.75K","5.56%"
"08/14/2019","70.480","76.640","76.640","69.690","4.02K","-8.04%"
"08/13/2019","76.640","81.540","81.830","75.530","2.72K","-6.01%"
"08/12/2019","81.540","82.590","82.600","80.650","1.03K","-1.27%"
"08/11/2019","82.590","81.100","82.590","80.010","1.92K","1.84%"
"08/10/2019","81.100","83.270","84.820","80.210","2.48K","-2.61%"
"08/09/2019","83.270","85.560","85.720","81.300","2.50K","-2.68%"
"08/08/2019","85.560","87.000","87.420","81.620","3.50K","-1.66%"
"08/07/2019","87.000","80.170","87.240","79.430","3.50K","8.52%"
"08/06/2019","80.170","83.870","86.500","78.430","5.76K","-4.41%"
"08/05/2019","83.870","79.360","85.010","79.360","3.80K","5.68%"
"08/04/2019","79.360","79.080","79.900","77.160","2.03K","0.35%"
"08/03/2019","79.080","75.660","79.310","75.560","1.67K","4.52%"
"08/02/2019","75.660","74.210","76.680","73.840","3.32K","1.95%"
"08/01/2019","74.210","73.110","74.790","72.210","2.50K","1.50%"
"07/31/2019","73.110","70.430","74.390","70.130","4.03K","3.81%"
"07/30/2019","70.430","70.180","72.630","69.640","3.65K","0.36%"
"07/29/2019","70.180","72.150","73.100","69.750","9.00K","-2.73%"
"07/28/2019","72.150","70.620","74.950","69.300","4.72K","2.17%"
"07/27/2019","70.620","72.080","74.680","69.500","3.55K","-2.03%"
"07/26/2019","72.080","72.850","73.170","70.860","4.68K","-1.06%"
"07/25/2019","72.850","72.530","75.360","72.080","2.42K","0.44%"
"07/24/2019","72.530","72.710","73.680","70.720","4.49K","-0.25%"
"07/23/2019","72.710","74.450","75.490","71.780","3.37K","-2.34%"
"07/22/2019","74.450","74.830","76.450","72.690","1.54K","-0.51%"
"07/21/2019","74.830","76.300","78.340","74.450","2.85K","-1.93%"
"07/20/2019","76.300","73.570","78.590","72.650","4.47K","3.71%"
"07/19/2019","73.570","75.440","75.590","71.890","3.24K","-2.48%"
"07/18/2019","75.440","68.450","76.360","67.230","6.51K","10.21%"
"07/17/2019","68.450","66.170","72.030","64.350","7.23K","3.45%"
"07/16/2019","66.170","80.150","80.150","65.750","8.55K","-17.44%"
"07/15/2019","80.150","78.364","80.210","68.000","9.78K","2.30%"
"07/14/2019","78.350","83.290","84.320","76.050","3.86K","-5.93%"
"07/13/2019","83.290","87.120","87.240","79.120","3.64K","-4.40%"
"07/12/2019","87.120","79.450","87.590","76.610","4.36K","9.65%"
"07/11/2019","79.450","84.660","84.660","77.770","5.55K","-6.15%"
"07/10/2019","84.660","88.980","90.890","82.280","11.46K","-4.86%"
"07/09/2019","88.980","91.210","93.530","87.420","9.33K","-2.44%"
"07/08/2019","91.210","95.500","95.850","90.130","11.57K","-4.49%"
"07/07/2019","95.500","84.190","95.730","82.720","7.55K","13.43%"
"07/06/2019","84.190","80.310","88.480","79.950","4.79K","4.83%"
"07/05/2019","80.310","78.210","82.850","76.610","4.34K","2.69%"
"07/04/2019","78.210","80.090","82.830","77.950","5.46K","-2.35%"
"07/03/2019","80.090","76.570","81.970","76.220","7.07K","4.60%"
"07/02/2019","76.570","78.600","78.870","72.560","12.43K","-2.58%"
"07/01/2019","78.600","77.230","83.220","73.870","9.83K","1.77%"
"06/30/2019","77.230","87.550","88.570","76.530","5.83K","-11.79%"
"06/29/2019","87.550","89.180","89.510","81.430","6.88K","-1.83%"
"06/28/2019","89.180","83.300","89.990","81.250","9.82K","7.06%"
"06/27/2019","83.300","89.400","90.650","75.000","23.41K","-6.82%"
"06/26/2019","89.400","98.550","99.430","86.110","42.75K","-9.28%"
"06/25/2019","98.550","103.360","103.740","98.030","6.80K","-4.65%"
"06/24/2019","103.360","100.110","105.440","98.110","4.55K","3.25%"
"06/23/2019","100.110","100.680","105.140","99.680","5.67K","-0.57%"
"06/22/2019","100.680","97.350","104.910","96.000","12.64K","3.42%"
"06/21/2019","97.350","93.140","97.800","93.140","7.89K","4.52%"
"06/20/2019","93.140","89.400","96.860","88.770","8.33K","4.18%"
"06/19/2019","89.400","86.430","91.270","85.860","5.84K","3.44%"
"06/18/2019","86.430","87.520","88.230","85.210","1.99K","-1.25%"
"06/17/2019","87.520","85.670","89.220","85.670","4.21K","2.16%"
"06/16/2019","85.670","84.510","86.890","83.760","4.44K","1.37%"
"06/15/2019","84.510","81.120","85.000","80.690","3.35K","4.18%"
"06/14/2019","81.120","79.780","81.500","78.180","3.49K","1.78%"
"06/13/2019","79.700","80.030","81.900","79.550","4.88K","-0.41%"
"06/12/2019","80.030","77.030","80.320","75.990","2.96K","3.89%"
"06/11/2019","77.030","77.000","77.910","75.850","3.71K","0.04%"
"06/10/2019","77.000","74.260","77.970","73.200","3.29K","3.69%"
"06/09/2019","74.260","77.550","77.980","72.740","1.72K","-4.24%"
"06/08/2019","77.550","77.930","78.490","76.350","1.55K","-0.49%"
"06/07/2019","77.930","77.110","79.430","75.930","7.53K","1.06%"
"06/06/2019","77.110","75.960","77.590","73.630","3.26K","1.51%"
"06/05/2019","75.960","73.580","77.270","73.580","4.77K","3.23%"
"06/04/2019","73.580","79.060","79.060","71.770","12.37K","-6.93%"
"06/03/2019","79.060","85.510","85.870","79.050","3.80K","-7.54%"
"06/02/2019","85.510","83.200","86.630","83.190","1.90K","2.78%"
"06/01/2019","83.200","83.810","84.030","81.810","2.01K","-0.73%"
"05/31/2019","83.810","82.520","83.930","80.490","3.02K","1.56%"
"05/30/2019","82.520","84.930","88.700","79.290","10.12K","-2.84%"
"05/29/2019","84.930","86.010","86.740","81.110","5.60K","-1.14%"
"05/28/2019","85.910","87.800","88.200","85.210","2.13K","-2.15%"
"05/27/2019","87.800","82.860","88.580","82.860","5.99K","5.96%"
"05/26/2019","82.860","77.810","83.610","76.560","4.79K","6.49%"
"05/25/2019","77.810","76.430","78.710","76.430","2.37K","1.81%"
"05/24/2019","76.430","75.900","78.980","74.860","5.33K","0.70%"
"05/23/2019","75.900","74.610","76.680","72.850","2.79K","1.73%"
"05/22/2019","74.610","79.820","81.870","74.610","5.94K","-6.67%"
"05/21/2019","79.940","78.380","83.000","78.380","3.47K","1.99%"
"05/20/2019","78.380","81.130","81.130","75.910","3.33K","-3.39%"
"05/19/2019","81.130","71.600","81.400","71.600","4.77K","13.31%"
"05/18/2019","71.600","74.290","75.210","71.120","2.66K","-3.23%"
"05/17/2019","73.990","78.040","78.420","67.590","11.58K","-5.19%"
"05/16/2019","78.040","84.130","86.710","75.740","13.98K","-7.24%"
"05/15/2019","84.130","74.400","85.000","74.200","9.85K","13.08%"
"05/14/2019","74.400","70.990","75.530","70.640","13.97K","4.80%"
"05/13/2019","70.990","66.980","73.880","66.730","9.59K","5.99%"
"05/12/2019","66.980","69.710","72.970","64.050","14.13K","-4.30%"
"05/11/2019","69.990","60.960","72.870","60.960","12.11K","14.81%"
"05/10/2019","60.960","58.400","61.720","57.830","5.88K","4.38%"
"05/09/2019","58.400","60.370","61.350","57.000","6.90K","-3.26%"
"05/08/2019","60.370","58.260","60.500","57.800","3.38K","3.62%"
"05/07/2019","58.260","59.750","62.780","58.260","4.70K","-2.49%"
"05/06/2019","59.750","59.000","60.910","57.560","8.07K","1.27%"
"05/05/2019","59.000","60.560","61.140","58.250","1.59K","-2.58%"
"05/04/2019","60.560","59.000","61.100","57.890","4.89K","2.64%"
"05/03/2019","59.000","57.040","60.660","56.510","8.76K","3.44%"
"05/02/2019","57.040","57.840","58.610","56.230","8.56K","-1.38%"
"05/01/2019","57.840","55.520","57.910","55.300","3.54K","4.18%"
"04/30/2019","55.520","53.950","55.560","53.650","1.78K","2.91%"
"04/29/2019","53.950","54.160","54.850","52.810","3.22K","-0.39%"
"04/28/2019","54.160","55.510","56.200","53.480","5.36K","-2.43%"
"04/27/2019","55.510","54.750","56.920","54.400","2.80K","1.39%"
"04/26/2019","54.750","54.580","56.490","53.110","6.43K","0.31%"
"04/25/2019","54.580","60.880","60.980","54.090","7.23K","-10.35%"
"04/24/2019","60.880","61.510","63.310","58.390","4.19K","-1.02%"
"04/23/2019","61.510","61.110","63.500","60.600","4.10K","0.65%"
"04/22/2019","61.110","61.070","61.860","60.510","0.82K","0.07%"
"04/21/2019","61.070","62.000","62.520","60.080","1.90K","-1.50%"
"04/20/2019","62.000","61.240","62.590","60.840","4.34K","1.24%"
"04/19/2019","61.240","61.540","62.050","60.010","6.63K","-0.49%"
"04/18/2019","61.540","59.720","62.640","59.620","6.49K","3.05%"
"04/17/2019","59.720","61.130","61.900","59.120","2.34K","-2.31%"
"04/16/2019","61.130","56.940","62.100","56.320","6.71K","7.36%"
"04/15/2019","56.940","58.930","59.490","56.360","3.42K","-3.38%"
"04/14/2019","58.930","57.830","59.790","57.090","1.65K","1.90%"
"04/13/2019","57.830","58.650","59.280","56.940","2.54K","-1.40%"
"04/12/2019","58.650","59.500","60.860","57.820","5.54K","-1.43%"
"04/11/2019","59.500","62.940","63.460","55.510","7.07K","-5.47%"
"04/10/2019","62.940","60.620","64.500","60.410","15.68K","3.83%"
"04/09/2019","60.620","63.360","63.360","60.250","7.44K","-4.32%"
"04/08/2019","63.360","62.300","64.830","61.330","6.17K","1.70%"
"04/07/2019","62.300","60.580","63.290","60.500","8.75K","2.84%"
"04/06/2019","60.580","61.880","62.570","59.210","4.43K","-2.10%"
"04/05/2019","61.880","56.720","61.880","56.700","14.41K","9.10%"
"04/04/2019","56.720","58.410","59.770","55.030","14.86K","-2.89%"
"04/03/2019","58.410","61.770","64.860","55.970","22.32K","-5.44%"
"04/02/2019","61.770","53.610","62.870","52.650","29.40K","15.01%"
"04/01/2019","53.710","49.850","53.770","49.460","16.00K","7.74%"
"03/31/2019","49.850","47.550","50.620","47.270","10.71K","4.84%"
"03/30/2019","47.550","47.550","48.020","47.160","2.95K","0.00%"
"03/29/2019","47.550","46.790","48.040","46.340","6.01K","1.62%"
"03/28/2019","46.790","47.330","47.360","46.440","2.47K","-1.14%"
"03/27/2019","47.330","45.730","47.440","45.660","6.88K","3.50%"
"03/26/2019","45.730","45.000","45.810","43.920","4.50K","1.62%"
"03/25/2019","45.000","46.490","46.500","44.080","6.58K","-3.20%"
"03/24/2019","46.490","46.370","46.610","46.080","1.30K","0.26%"
"03/23/2019","46.370","46.690","46.930","45.840","1.07K","-0.69%"
"03/22/2019","46.690","45.810","47.000","45.610","1.25K","1.92%"
"03/21/2019","45.810","47.360","47.430","45.050","7.74K","-3.27%"
"03/20/2019","47.360","46.250","47.750","46.010","4.35K","2.40%"
"03/19/2019","46.250","45.480","46.900","45.300","5.31K","1.69%"
"03/18/2019","45.480","46.060","46.500","45.000","4.54K","-1.26%"
"03/17/2019","46.060","46.850","46.910","45.420","2.41K","-1.69%"
"03/16/2019","46.850","45.640","47.670","45.640","3.31K","2.65%"
"03/15/2019","45.640","44.700","45.800","44.680","3.53K","2.10%"
"03/14/2019","44.700","44.420","45.670","43.600","4.36K","0.63%"
"03/13/2019","44.420","43.990","44.930","43.910","2.99K","0.98%"
"03/12/2019","43.990","43.450","44.240","42.700","2.91K","1.24%"
"03/11/2019","43.450","44.100","44.100","42.550","2.16K","-1.47%"
"03/10/2019","44.100","43.810","44.110","43.460","0.94K","0.66%"
"03/09/2019","43.810","43.150","44.510","43.110","1.42K","1.53%"
"03/08/2019","43.150","44.280","44.670","42.650","5.09K","-2.55%"
"03/07/2019","44.280","43.710","44.990","43.710","3.56K","1.30%"
"03/06/2019","43.710","43.370","43.990","42.840","2.20K","0.78%"
"03/05/2019","43.370","41.450","43.690","41.130","3.15K","4.63%"
"03/04/2019","41.450","42.890","43.000","40.520","7.78K","-3.36%"
"03/03/2019","42.890","42.680","42.950","42.160","1.47K","0.49%"
"03/02/2019","42.680","42.300","42.720","41.870","2.47K","0.90%"
"03/01/2019","42.300","41.840","42.760","41.640","2.72K","1.10%"
"02/28/2019","41.840","42.790","43.010","41.840","2.23K","-2.22%"
"02/27/2019","42.790","41.960","42.810","41.280","2.61K","1.98%"
"02/26/2019","41.960","42.700","42.700","41.750","1.63K","-1.73%"
"02/25/2019","42.700","41.610","42.920","41.600","3.72K","2.62%"
"02/24/2019","41.610","47.570","48.990","41.610","12.50K","-12.53%"
"02/23/2019","47.570","45.210","47.870","44.350","11.63K","5.22%"
"02/22/2019","45.210","43.400","45.210","43.400","7.74K","4.17%"
"02/21/2019","43.400","45.180","45.180","43.240","9.69K","-3.94%"
"02/20/2019","45.180","45.420","46.060","44.000","5.14K","-0.53%"
"02/19/2019","45.420","44.870","46.800","44.610","6.22K","1.23%"
"02/18/2019","44.870","41.990","45.400","41.740","8.61K","6.86%"
"02/17/2019","41.990","40.850","42.290","40.720","3.14K","2.79%"
"02/16/2019","40.850","41.300","42.470","40.850","1.79K","-1.09%"
"02/15/2019","41.300","40.980","42.350","40.560","3.95K","0.78%"
"02/14/2019","40.980","43.090","43.370","40.120","10.76K","-4.90%"
"02/13/2019","43.090","42.750","44.430","42.420","8.31K","0.80%"
"02/12/2019","42.750","42.070","43.190","41.340","3.38K","1.62%"
"02/11/2019","42.070","43.520","43.600","41.000","5.06K","-3.33%"
"02/10/2019","43.520","42.160","43.640","41.010","3.83K","3.23%"
"02/09/2019","42.160","42.100","42.580","41.700","2.75K","0.14%"
"02/08/2019","42.100","37.700","43.540","37.690","10.13K","11.67%"
"02/07/2019","37.700","37.420","38.150","37.420","1.88K","0.75%"
"02/06/2019","37.420","37.500","37.560","36.550","4.18K","-0.21%"
"02/05/2019","37.500","36.940","37.710","36.890","2.19K","1.52%"
"02/04/2019","36.940","36.990","37.120","36.290","7.22K","-0.14%"
"02/03/2019","36.990","37.330","37.780","36.400","4.02K","-0.91%"
"02/02/2019","37.330","37.630","37.800","35.840","5.57K","-0.80%"
"02/01/2019","37.630","37.670","38.130","37.010","4.09K","-0.11%"
"01/31/2019","37.670","38.070","38.430","37.250","4.05K","-1.05%"
"01/30/2019","38.070","37.540","38.870","37.150","7.55K","1.41%"
"01/29/2019","37.540","37.820","38.320","37.050","5.99K","-0.74%"
"01/28/2019","37.820","40.300","40.430","37.300","7.69K","-6.15%"
"01/27/2019","40.300","39.700","40.460","39.200","2.86K","1.51%"
"01/26/2019","39.700","40.900","40.900","39.700","4.77K","-2.93%"
"01/25/2019","40.900","40.280","41.000","39.380","2.77K","1.54%"
"01/24/2019","40.280","39.270","41.070","39.100","5.74K","2.57%"
"01/23/2019","39.270","40.160","40.320","39.100","2.10K","-2.22%"
"01/22/2019","40.160","38.750","40.650","38.700","5.85K","3.64%"
"01/21/2019","38.750","38.270","39.340","38.110","5.58K","1.25%"
"01/20/2019","38.270","40.270","40.450","37.980","4.74K","-4.97%"
"01/19/2019","40.270","39.330","40.840","39.330","2.25K","2.39%"
"01/18/2019","39.330","39.760","39.780","38.900","3.28K","-1.08%"
"01/17/2019","39.760","40.260","40.400","38.730","5.31K","-1.24%"
"01/16/2019","40.260","38.930","40.420","38.850","2.41K","3.28%"
"01/15/2019","38.980","39.720","40.490","38.500","6.43K","-1.86%"
"01/14/2019","39.720","37.180","40.470","37.180","6.31K","6.83%"
"01/13/2019","37.180","38.900","39.430","37.010","6.84K","-4.42%"
"01/12/2019","38.900","39.520","39.670","38.570","2.62K","-1.19%"
"01/11/2019","39.370","39.120","40.500","38.470","5.23K","0.64%"
"01/10/2019","39.120","45.220","46.160","37.610","15.65K","-13.49%"
"01/09/2019","45.220","46.170","47.640","44.860","5.67K","-2.06%"
"01/08/2019","46.170","45.920","48.000","45.510","5.01K","0.54%"
"01/07/2019","45.920","48.020","48.400","45.380","7.17K","-4.37%"
"01/06/2019","48.020","43.430","48.220","43.040","7.57K","10.57%"
"01/05/2019","43.430","43.980","44.970","43.270","3.61K","-1.25%"
"01/04/2019","43.980","43.320","44.920","42.880","5.21K","1.52%"
"01/03/2019","43.320","45.760","46.120","42.910","6.69K","-5.33%"
"01/02/2019","45.760","41.920","46.990","41.620","11.95K","9.16%"
"01/01/2019","41.920","39.930","41.960","39.120","4.56K","4.98%"
